-0.1464913,-0.3385084,0.03762508
-0.1464913,-0.3385084,0.03762508
-0.1464913,-0.3385084,0.03762508
-0.1464916,-0.3385082,0.03762491
-0.1464916,-0.3385082,0.03762491
-0.1464909,-0.3385085,0.03762526
-0.1464906,-0.3385087,0.03762544
-0.1464904,-0.3385087,0.03762551
-0.1464904,-0.3385088,0.03762552
-0.1464902,-0.3385088,0.03762561
-0.1464901,-0.3385088,0.03762563
-0.14649,-0.338509,0.03762572
-0.1464899,-0.3385089,0.03762575
-0.1464898,-0.338509,0.03762579
-0.1464897,-0.338509,0.03762583
-0.1464896,-0.3385091,0.03762591
-0.1464895,-0.3385091,0.03762592
-0.1464894,-0.3385091,0.037626
-0.1464893,-0.3385092,0.03762606
-0.1464892,-0.3385092,0.03762607
-0.1464891,-0.3385093,0.03762616
-0.146489,-0.3385093,0.03762621
-0.1464889,-0.3385093,0.03762622
-0.1464888,-0.3385093,0.03762625
-0.1464887,-0.3385094,0.03762633
-0.1464885,-0.3385094,0.03762643
-0.1464884,-0.3385095,0.03762645
-0.1464884,-0.3385095,0.03762647
-0.1464882,-0.3385096,0.03762652
-0.1464881,-0.3385096,0.03762659
-0.146488,-0.3385096,0.03762665
