0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
0.002941415,0.0003847805,-0.002186883
