-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262865,-0.002562817
-0.0004949422,0.0005262865,-0.002562817
-0.0004949424,0.0005262864,-0.002562818
-0.0004949423,0.0005262863,-0.002562817
-0.0004949423,0.0005262863,-0.002562817
-0.0004949421,0.0005262864,-0.002562817
-0.0004949423,0.0005262864,-0.002562817
-0.0004949423,0.0005262865,-0.002562817
-0.0004949422,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949422,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949422,0.0005262864,-0.002562817
-0.0004949421,0.0005262864,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262864,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949421,0.0005262863,-0.002562817
-0.0004949422,0.0005262863,-0.002562817
-0.0004949421,0.0005262864,-0.002562817
-0.0004949423,0.0005262864,-0.002562817
-0.0004949421,0.0005262865,-0.002562817
-0.0004949423,0.0005262864,-0.002562817
-0.0004949423,0.0005262865,-0.002562817
-0.0004949423,0.0005262864,-0.002562817
-0.0004949423,0.0005262864,-0.002562817
